year,month,day,U,匿名,C,author_total,信報網,星島日報網,香港經濟日報網,香港經濟日報(即時新聞),東方報業集團,新城廣播有限公司,香港01,雅虎(香港),巴士的報,頭條日報網,星島頭條網,HKExnews 披露易,新浪網(香港),Line Today,經濟通,中國評論新聞網,阿思達克財經網,Facebook香港,Instagram香港,YouTube 香港,publisher_total,keywords_total,correlation_keyword0,correlation_value0,correlation_keyword1,correlation_value1,correlation_keyword2,correlation_value2
2021,6,24,4,0,0,4,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,4,18,Kong,4,new,4,Exchange,3
2021,7,1,25,0,6,31,1,0,12,6,0,0,2,1,2,0,1,0,0,0,0,0,0,4,2,0,31,36,Kong,28,will,26,period,26
2021,7,8,14,0,0,14,1,0,0,1,1,3,1,1,0,1,1,0,0,0,4,0,0,0,0,0,14,41,Kong,12,Exchange,12,Charity,10
2021,7,15,6,0,0,6,0,2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,6,14,bonds,6,company,6,use,6
2021,7,22,61,0,14,75,4,2,13,3,0,0,4,0,2,3,2,0,0,1,8,1,18,12,1,1,75,126,Kong,55,Exchange,52,market,48
2021,7,29,19,0,1,20,0,2,0,0,0,0,0,0,1,1,3,0,0,0,8,0,4,0,0,1,20,37,Shanghai,12,yuan,11,China,9
2021,8,5,18,0,0,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,0,18,31,Exchange,17,Shenzhen,10,green,10
2021,8,12,20,0,2,22,3,0,1,0,0,0,0,1,0,0,0,0,0,0,10,0,5,0,0,2,22,54,Kong,19,market,19,Exchange,14
2021,8,19,16,0,0,16,0,1,2,0,0,0,0,1,0,2,0,0,0,0,0,1,9,0,0,0,16,42,Kong,14,Exchange,14,year,11
2021,8,26,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,Kong,1,RMB,1,financial,1
2021,9,2,49,0,4,53,5,0,3,0,0,3,1,5,0,1,0,0,0,0,22,2,7,2,1,1,53,77,Exchange,49,development,30,Kong,29
2021,9,9,30,0,3,33,2,3,1,3,0,3,1,4,1,5,2,0,0,0,2,0,3,3,0,0,33,67,Kong,31,Exchange,28,market,25
2021,9,16,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,18,Kong,1,financial,1,China,1
2021,9,23,3,0,1,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,26,Kong,2,disclosure,2,information,2
2021,9,30,4,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,5,26,Exchange,4,Beijing,3,Jinping,3
2021,10,7,26,0,0,26,2,0,3,10,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,26,71,carbon,15,Kong,14,RMB,11
2021,10,14,80,0,10,90,4,0,12,7,0,0,1,4,0,0,0,0,4,3,19,0,26,5,5,0,90,129,Kong,88,Exchange,68,market,31
2021,10,21,16,0,3,19,0,0,5,4,0,0,0,0,0,1,0,0,2,0,4,0,0,1,1,1,19,84,Kong,12,Shenzhen,8,market,6
2021,10,28,27,0,0,27,1,2,1,1,0,0,2,3,2,1,2,0,0,0,7,2,3,0,0,0,27,58,Exchange,26,Kong,16,green,14
2021,11,4,58,0,3,61,3,4,3,1,2,0,1,3,2,3,3,0,0,5,9,3,16,3,0,0,61,99,Exchange,61,Kong,44,financial,32
2021,11,11,29,0,0,29,3,4,4,4,2,0,2,0,3,1,0,0,0,4,2,0,0,0,0,0,29,62,Exchange,29,ESG,20,Kong,20
2021,11,18,12,0,2,14,1,2,0,0,0,0,1,0,1,0,0,0,1,3,3,0,0,1,0,1,14,53,Exchange,14,company,8,Kong,6
2021,11,25,13,0,2,15,0,1,4,2,0,0,1,2,1,0,1,0,0,1,0,0,0,1,1,0,15,50,Kong,10,company,8,Exchange,7
2021,12,2,24,0,2,26,1,1,5,3,0,3,0,1,0,1,0,0,0,1,0,0,8,1,1,0,26,70,Kong,25,Exchange,19,short,8
